vendor,plan_code,channel,country_code,status,reason,checked_at,evidence_url,price_kind,amount,currency,cny_estimate,verified_at,price_source
"openai","chatgpt-plus-monthly","web","PH","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","SG","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","TR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","TW","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","","","","","",""
"openai","chatgpt-plus-monthly","web","US","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus","exact","20.000000","USD","134.217863","2026-09-07T06:58:00.000Z","https://help.openai.com/en/articles/6950777-what-is-chatgpt-plus"
"openai","chatgpt-pro-20x-monthly","app_store","AU","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069","exact","300.000000","AUD","1450.241726","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","BR","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069","exact","999.900000","BRL","1312.788496","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","CA","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069","exact","249.000000","CAD","1210.905724","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","GB","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069","exact","200.000000","GBP","1815.967776","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","ID","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069","exact","3499000.000000","IDR","1331.481468","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","IN","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069","exact","19900.000000","INR","1413.340073","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","JP","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069","exact","30000.000000","JPY","1288.518090","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","PH","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069","exact","9990.000000","PHP","1070.098417","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","SG","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069","exact","299.980000","SGD","1589.013863","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","TR","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069","exact","9999.990000","TRY","1385.339515","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","TW","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069","exact","6990.000000","TWD","","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","app_store","US","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069","exact","200.000000","USD","1342.178627","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069"
"openai","chatgpt-pro-20x-monthly","google_play","AU","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=AU","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","BR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=BR","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","CA","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=CA","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","GB","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=GB","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","ID","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=ID","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","IN","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=IN","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","JP","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=JP","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","PH","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=PH","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","SG","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=SG","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","TR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TR","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","TW","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TW","","","","","",""
"openai","chatgpt-pro-20x-monthly","google_play","US","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=US","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","AU","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","BR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","CA","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","GB","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","ID","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","IN","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","JP","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","PH","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","SG","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","TR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","TW","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-20x-monthly","web","US","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","exact","200.000000","USD","1342.178627","2026-09-07T06:58:00.000Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro"
"openai","chatgpt-pro-5x-monthly","app_store","AU","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069","exact","154.990000","AUD","749.243217","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","BR","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069","exact","524.900000","BRL","689.151597","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","CA","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069","exact","152.990000","CAD","744.001874","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","GB","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069","exact","88.900000","GBP","807.197676","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","ID","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069","exact","1889000.000000","IDR","718.824948","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","IN","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069","exact","10699.000000","INR","759.865600","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","JP","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069","exact","16800.000000","JPY","721.570130","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","PH","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069","exact","6490.000000","PHP","695.189062","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","SG","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069","exact","137.980000","SGD","730.889169","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","TR","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069","exact","5299.990000","TRY","734.229292","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","TW","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069","exact","3300.000000","TWD","","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","app_store","US","verified","已解析对应内购项；周期按标准套餐映射，结算时复核","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069","exact","100.000000","USD","671.089313","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6448311069"
"openai","chatgpt-pro-5x-monthly","google_play","AU","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=AU","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","BR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=BR","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","CA","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=CA","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","GB","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=GB","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","ID","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=ID","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","IN","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=IN","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","JP","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=JP","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","PH","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=PH","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","SG","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=SG","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","TR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TR","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","TW","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=TW","","","","","",""
"openai","chatgpt-pro-5x-monthly","google_play","US","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=com.openai.chatgpt&hl=en_US&gl=US","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","AU","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","BR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","CA","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","GB","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","ID","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","IN","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","JP","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","PH","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","SG","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","TR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","TW","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","","","","","",""
"openai","chatgpt-pro-5x-monthly","web","US","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro","exact","100.000000","USD","671.089313","2026-09-07T06:58:00.000Z","https://help.openai.com/en/articles/9793128-what-is-chatgpt-pro"
"xai","supergrok-monthly","app_store","AU","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/au/app/id6670324846","exact","50.000000","AUD","241.706954","2026-09-07T07:03:24.723Z","https://apps.apple.com/au/app/id6670324846"
"xai","supergrok-monthly","app_store","BR","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/br/app/id6670324846","exact","149.900000","BRL","196.806676","2026-09-07T07:03:24.723Z","https://apps.apple.com/br/app/id6670324846"
"xai","supergrok-monthly","app_store","CA","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/ca/app/id6670324846","exact","40.000000","CAD","194.523008","2026-09-07T07:03:24.723Z","https://apps.apple.com/ca/app/id6670324846"
"xai","supergrok-monthly","app_store","GB","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/gb/app/id6670324846","exact","30.000000","GBP","272.395166","2026-09-07T07:03:24.723Z","https://apps.apple.com/gb/app/id6670324846"
"xai","supergrok-monthly","app_store","ID","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/id/app/id6670324846","exact","499000.000000","IDR","189.885468","2026-09-07T07:03:24.723Z","https://apps.apple.com/id/app/id6670324846"
"xai","supergrok-monthly","app_store","IN","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/in/app/id6670324846","exact","2900.000000","INR","205.964131","2026-09-07T07:03:24.723Z","https://apps.apple.com/in/app/id6670324846"
"xai","supergrok-monthly","app_store","JP","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/jp/app/id6670324846","exact","5000.000000","JPY","214.753015","2026-09-07T07:03:24.723Z","https://apps.apple.com/jp/app/id6670324846"
"xai","supergrok-monthly","app_store","PH","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/ph/app/id6670324846","exact","1790.000000","PHP","191.739356","2026-09-07T07:03:24.723Z","https://apps.apple.com/ph/app/id6670324846"
"xai","supergrok-monthly","app_store","SG","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/sg/app/id6670324846","exact","39.980000","SGD","211.776699","2026-09-07T07:03:24.723Z","https://apps.apple.com/sg/app/id6670324846"
"xai","supergrok-monthly","app_store","TR","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/tr/app/id6670324846","exact","1299.990000","TRY","180.092932","2026-09-07T07:03:24.723Z","https://apps.apple.com/tr/app/id6670324846"
"xai","supergrok-monthly","app_store","TW","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/tw/app/id6670324846","exact","990.000000","TWD","","2026-09-07T07:03:24.723Z","https://apps.apple.com/tw/app/id6670324846"
"xai","supergrok-monthly","app_store","US","ambiguous_sku","同名内购项存在多个金额，公开名称未区分周期或优惠资格；不将最便宜的一项直接认作标准月价","2026-09-07T07:06:32.308Z","https://apps.apple.com/us/app/id6670324846","exact","30.000000","USD","201.326794","2026-09-07T07:03:24.723Z","https://apps.apple.com/us/app/id6670324846"
"xai","supergrok-monthly","google_play","AU","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=AU","","","","","",""
"xai","supergrok-monthly","google_play","BR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=BR","","","","","",""
"xai","supergrok-monthly","google_play","CA","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=CA","","","","","",""
"xai","supergrok-monthly","google_play","GB","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=GB","","","","","",""
"xai","supergrok-monthly","google_play","ID","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=ID","","","","","",""
"xai","supergrok-monthly","google_play","IN","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=IN","","","","","",""
"xai","supergrok-monthly","google_play","JP","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=JP","","","","","",""
"xai","supergrok-monthly","google_play","PH","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=PH","","","","","",""
"xai","supergrok-monthly","google_play","SG","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=SG","","","","","",""
"xai","supergrok-monthly","google_play","TR","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=TR","","","","","",""
"xai","supergrok-monthly","google_play","TW","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=TW","","","","","",""
"xai","supergrok-monthly","google_play","US","price_not_public","Google Play 公开应用页不提供可归属到此套餐的内购 SKU 价格，需应用内结算核验","2026-09-07T07:06:32.308Z","https://play.google.com/store/apps/details?id=ai.x.grok&hl=en_US&gl=US","","","","","",""
"xai","supergrok-monthly","web","AU","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://x.ai/pricing","","","","","",""
"xai","supergrok-monthly","web","BR","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://x.ai/pricing","","","","","",""
"xai","supergrok-monthly","web","CA","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://x.ai/pricing","","","","","",""
"xai","supergrok-monthly","web","GB","fetch_failed","来源访问失败：price_source_http_403","2026-09-07T07:06:32.308Z","https://x.ai/pricing","","","","","",""
